transaction_id,transaction_date_time,account_number,card_number,transaction_amount,transaction_type_code,transaction_type_desc,pos_entry_code,pos_entry_desc,authorisation_posting_code,authorisation_posting_desc,decision_code,decision_code_desc,avs_response_code_external,secure_indicator,fraud_monitor_flag,score,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city_name,merchant_country_code,merchant_postal_code,acquirer_id,terminal_id,ip_address,device_id,prior_credit_limit,account_open_date,most_recent_email_change,most_recent_phone_change,most_recent_add_change,fraud,fraud_type
5276POFR6395XJBJ,2025-05-30 08:42:05,631507292,453900******1495,63.44,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,NA,Unsecure,N,371,6SPBNQS3QT36QNY,Worldpay,4511,Airlines,PARIS,CN,XL0 8HY,824500,FEFFH8AO,10.67.153.23,RP0AGA24SMUX2RXT,20000,2024-04-13,2023-11-08,2024-08-03,2023-05-16,0,
2328DHYQ1511SXUE,2025-03-23 16:52:27,031215033,453900******3513,98.0,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,D,Declined,NA,,Y,980,QLA09LZRK79UFU6,Cathay Pacific,5812,Restaurants,DUBLIN,ES,TX1 5IK,442211,HMLVHS21,10.100.52.216,ATQYDSHLV76MF4NN,7500,2023-12-20,2023-12-26,2023-11-12,2024-04-01,0,
8289LXDP0248ZBYT,2025-03-18 04:11:55,062145918,453900******2483,31.26,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Unsecure,N,239,AAJ84RX6PRYIEJ9,EasyJet,6011,ATM Cash Disbursements,DUBAI,ZA,PO8 6MS,824500,N0AJUFQY,10.182.251.58,FJP6MKT7S1GD1T53,7500,2023-10-05,2024-12-02,2024-12-15,2024-12-05,0,
1274XEFN8756YVSS,2025-03-23 03:07:24,491103614,453900******9591,73.91,90,Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,A,Approved,NA,,Y,237,EYYLH9P1EARPHBX,Boots UK,5411,Grocery Stores,LONDON,IR,DG0 6TU,881122,H6GMD478,10.178.23.161,M42WSC31TZ8G1A07,20000,2024-01-11,2024-12-15,2024-08-26,2023-07-09,0,
4547IMNM3270MKLT,2025-05-26 04:59:03,249488893,453900******0663,44.23,10,Card On File,05,Chip & PIN,AU,Authorisation Request,A,Approved,Y,Unsecure,N,721,VD79C9MV9E40KZU,Google Play,5541,Service Stations,SYDNEY,AR,MP4 4HT,824500,ERI7B03R,10.13.178.7,8NYFWDC112HXRJM4,1000,2025-02-21,2023-02-02,2024-03-16,2023-05-02,0,
4058HSMD7416RROM,2025-03-31 08:27:42,534963930,453900******0837,19.76,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,N,,Y,448,MMMXIXV6CKMALQ5,Decathlon,6011,ATM Cash Disbursements,TOKYO,GH,GS5 9JK,881122,DRYHR3YF,10.153.90.205,NPR424TKB9OI0D4D,10000,2023-10-07,2023-03-10,2024-08-03,2025-03-31,0,
7638LOFK6471ASWO,2025-04-11 08:25:55,689268899,453900******7024,44.22,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,A,Approved,NA,,N,874,PL3CHO3XJVOEGI3,Korean Air,5541,Service Stations,TORONTO,QA,ZK9 2HA,442211,2XG48RA4,10.42.248.208,LKC86Y5O44IUSEXU,7500,2024-05-23,2023-04-03,2023-09-01,2024-09-06,0,
7879FCFH4805SCOM,2025-04-17 20:03:31,989378096,453900******8696,113.34,90,Mag Stripe,90,Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,664,8N3E54N6O9JD3IH,Alipay,1520,Contractors & Construction,BERLIN,RU,QW7 4AW,442211,2R07LP7D,10.82.24.133,ZSMV30QABXW2EOWL,2000,2023-04-24,2023-06-11,2023-09-13,2024-06-12,0,
7347GRVU1418YWFY,2025-06-17 10:56:18,669917144,453900******2039,32.18,05,Chip & PIN,81,eCommerce,AU,Authorisation Request,A,Approved,NA,,N,801,7QYEZG52KRE4V9K,Square US,4511,Airlines,NEW YORK,GH,EU0 9GL,954201,NYQAELYY,10.196.89.132,Z0JDCLI6978V0BJW,7500,2024-02-09,2024-11-18,2024-01-15,2023-05-16,0,
1434CSLG3949HJLX,2025-04-21 02:40:38,672383971,453900******8670,115.78,81,Electronic Commerce,81,eCommerce,AU,Authorisation Request,A,Approved,N,Unsecure,Y,491,JZP97BMZRR45ED5,BP Petrol,5732,Electronics Stores,BERLIN,TR,VO6 2ZA,442211,UOC1Y5AY,10.62.117.152,OV84FC3XQ8VA8X8L,3000,2023-08-05,2025-06-02,2023-02-19,2025-03-31,0,
5602GUKA2346YEHU,2025-04-30 05:10:36,963031432,453900******6043,4.07,90,Mag Stripe,07,Contactless,AU,Authorisation Request,D,Declined,NA,,Y,51,S9YXZ7SXDQC2K9Y,Revolut,7995,Betting & Gambling,NEW YORK,AE,LO5 9NN,601912,DXUJJCSE,10.236.254.120,GGOC5KVQYWJ85GG0,7500,2025-06-11,2024-11-20,2023-04-19,2024-03-20,0,
1468ZPMQ9366KHDA,2025-03-22 17:33:00,861041288,453900******5071,63.91,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,Y,Secure,Y,766,Z8Q4VHU4BAWZ940,Superdrug,7995,Betting & Gambling,TOKYO,TH,AK5 7YX,442211,RZTPLC6P,10.242.89.90,EWXQPF0QPSVY74ZQ,7500,2025-01-10,2024-12-29,2024-02-04,2024-03-02,0,
6276DFPC4932BAWJ,2025-03-31 19:09:18,185831254,453900******9777,35.5,90,Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,Y,733,B828192V4DUSGEH,Coinbase,5732,Electronics Stores,BERLIN,TH,ST4 8EJ,442211,E4PO1I3M,10.87.175.160,DN1MXF1PI2OOQ42N,1000,2024-03-29,2023-05-30,2025-02-27,2023-01-11,0,
4743AXDO9978ZKXS,2025-04-29 02:14:53,733896146,453900******8664,26.07,10,Card On File,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,A,Unsecure,Y,912,KBM00E9KDTS1FB2,Boots UK,5541,Service Stations,SINGAPORE,SG,VH4 5TV,737205,WMBXEK0Q,10.120.225.191,29U6WTVMK2ZYZSIL,5000,2025-04-22,2025-03-08,2024-01-05,2024-04-10,0,
4120RKOU8569RYTK,2025-04-01 14:54:08,117178124,453900******7939,56.85,91,Contactless Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,Y,,N,391,SEKNKBF2P7KKG0A,HomeBase,7995,Betting & Gambling,DUBLIN,DE,WK5 5XU,601912,44EEW1YF,10.166.130.191,DWWN6MBYPJDFAW1L,2000,2024-10-21,2024-07-26,2023-03-29,2023-07-17,1,VELOCITY
7506NZHF8850NIPM,2025-03-05 12:24:52,310530952,453900******1719,6.75,81,Electronic Commerce,81,eCommerce,AU,Authorisation Request,A,Approved,NA,Secure,N,195,ACOLOLN3EH1VR1N,Aldi,5691,Clothing Stores,SINGAPORE,FR,IO0 0QX,824500,J8YIT2KO,10.42.246.9,4S2FTGI88TB38WXG,1000,2024-05-08,2023-10-07,2024-09-04,2023-09-14,0,
5507OHKD1524PYIR,2025-05-06 12:47:45,697263293,453900******9196,27.78,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,A,Approved,NA,,N,579,6Z1T2XCB3YYM33M,Shell,4829,Money Transfer,LONDON,ES,MY4 2AH,776655,MDWKZIRN,10.143.191.76,RZVA9WDJSGG0YVGV,2000,2023-05-11,2023-09-23,2024-08-06,2025-05-26,0,
9652OLYQ9094ZHRM,2025-05-10 04:34:51,507095333,453900******8892,44.07,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,A,Approved,NA,,Y,178,LCWBPA274IR833S,GameStop,5411,Grocery Stores,PARIS,PE,QT6 5CB,824500,N6Y2C2BV,10.221.26.0,CYUKND1IVXAN25WM,1000,2024-04-09,2024-06-13,2023-12-03,2024-08-24,0,
5891NJMQ1101PNQJ,2025-06-22 08:04:49,871333056,453900******0588,108.02,10,Card On File,07,Contactless,PS,Settlement / Posting,D,Declined,Y,Secure,Y,665,62MYZ9VLU8WPFQ2,Western Union,1520,Contractors & Construction,TORONTO,HK,XQ6 4FM,442211,8L0HG9NC,10.15.94.119,TFPW6M9HKHJG4IHG,7500,2023-04-14,2023-01-22,2025-05-01,2024-11-24,0,
4331NUQL7181ENSI,2025-05-23 09:48:08,920615730,453900******7889,21.88,10,Card On File,90,Mag Stripe,PS,Settlement / Posting,A,Approved,NA,Unsecure,N,819,XCS1XSRQLNZZRJO,MoMo VN,4829,Money Transfer,DUBAI,CA,FX4 2FL,601912,U7NTEDQM,10.21.16.175,QWPQO2LNGIXMC4SX,7500,2023-08-22,2023-04-11,2023-05-02,2023-03-15,0,
6277VEPD8752UHJZ,2025-05-18 18:58:17,870699827,453900******2255,17.34,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,820,D4P7PP4BF5L0RXM,Sky Bet,4829,Money Transfer,SYDNEY,EG,RK7 5IA,442211,BF99U26U,10.200.34.49,9HOTGDUQ6DDTBYRG,2000,2024-01-31,2023-10-18,2023-07-30,2023-08-27,0,
5184ECNM0981FLSM,2025-06-26 05:29:23,532742948,453900******6235,22.17,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,Unsecure,Y,764,DX7M42O34OGWPNX,Paysafe,5411,Grocery Stores,DUBAI,IE,KY2 8HQ,737205,XC066O1E,10.188.202.115,CD1LQJSQCZ0N04OA,2000,2024-12-27,2023-05-20,2023-12-01,2024-11-17,0,
0674MHEV6117ERAH,2025-05-25 13:36:54,320626886,453900******7833,68.88,OT,Other,91,Contactless Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,N,795,HI6HABA3YC8D4X0,Western Union,7995,Betting & Gambling,SYDNEY,TR,CI5 1FO,601912,EHMGOLOQ,10.33.204.226,XKWB5O1R9Z27UJDL,15000,2024-11-25,2025-02-28,2024-12-11,2023-05-17,0,
3653QGPZ2683TTQB,2025-05-12 17:24:23,423627948,453900******1370,43.08,90,Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,244,4LIT6XIYZVNLPA5,EasyJet,7995,Betting & Gambling,NEW YORK,FR,QD2 0PV,954201,IC0LZIGI,10.146.25.198,U8H5R8MNQPVPF8R1,15000,2025-05-24,2023-03-27,2025-02-16,2023-11-04,0,
2443PBDM1105SMYY,2025-05-12 10:58:52,339089191,453900******7977,21.68,05,Chip & PIN,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,723,CNPIR7NZBXFV7FI,JD Sports,5732,Electronics Stores,BERLIN,GB,DC7 3SZ,824500,SGP3JK8X,10.195.252.222,V0175DU23JH0ZAGR,2000,2023-03-13,2025-03-03,2024-12-14,2024-03-03,0,
1114NCOF2781ZWLX,2025-03-22 04:53:15,812323546,453900******1070,49.93,01,Manual Entry,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,N,,Y,394,V917RMPN6937XNC,Binance,5732,Electronics Stores,DUBLIN,IE,AW4 8YA,824500,5KZ3NWXR,10.211.133.84,XAW7LW580YIR02M7,20000,2024-11-05,2025-05-27,2024-12-17,2023-04-13,0,
7887SAMC8994XYMO,2025-04-17 06:07:16,276047199,453900******7224,35.79,01,Manual Entry,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,Y,,N,102,2LIU7CM600X28PI,Spotify,4829,Money Transfer,PARIS,TH,CC7 9TD,737205,ELN0LVGN,10.216.239.2,LNY2SVHOTQF74RQV,3000,2025-02-03,2024-11-12,2025-05-19,2025-03-31,0,
5628OQFH9081SWYF,2025-03-11 04:58:36,978728910,453900******3443,71.87,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,D,Declined,Y,Unsecure,N,299,ZH4OE1U24ZQFEZK,BestBuy,5541,Service Stations,NEW YORK,JP,UF6 3WC,442211,9F8P47D9,10.91.248.215,8ESMPF0IEOKVG019,2000,2025-03-07,2024-04-19,2025-06-04,2025-04-17,0,
0116XFPZ4605JZSH,2025-03-25 07:38:38,009718055,453900******8455,18.88,01,Manual Entry,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,195,5ZAQLBUXDJ1DEK8,Deliveroo,5541,Service Stations,SYDNEY,GB,GB9 9HN,954201,UZS9MTHD,10.22.231.148,IGK38VHMEWCJN6OC,7500,2024-11-23,2024-03-11,2024-12-12,2023-05-27,0,
5651VIUJ9225RKIC,2025-05-04 18:18:12,717209297,453900******1585,25.48,10,Card On File,90,Mag Stripe,PS,Settlement / Posting,A,Approved,Z,Unsecure,N,574,JDBL1G3Y2T5OVJY,Steam Store,4829,Money Transfer,BERLIN,IT,DO2 9QJ,442211,IVZG92SJ,10.219.4.6,SZ7IWDL14WCIDUDK,20000,2025-04-07,2025-06-14,2023-01-11,2024-03-10,0,
5986KQXT7772TYVW,2025-06-11 13:10:39,604197913,453900******1304,24.2,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,945,Y344KRJAWO778S6,Vodafone TopUp,6011,ATM Cash Disbursements,TORONTO,ID,WB0 4HC,737205,6GMDRDSF,10.63.104.77,6A1JQNN6TJ9XPF0A,5000,2023-04-24,2023-07-14,2023-10-19,2023-02-11,0,
1146GKOU7378NYVK,2025-03-22 07:23:30,971306084,453900******5042,10.27,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,D,Declined,N,,Y,756,SI159I3HZ3ZSG9V,NatWest Fees,5411,Grocery Stores,BERLIN,HK,DK2 1DA,954201,DBOLWIMR,10.218.169.74,XKJKMPLBBB0HQ6DG,20000,2024-01-08,2023-12-09,2023-11-08,2023-04-25,0,
7562HPCC6609WVFL,2025-03-20 03:41:01,053792701,453900******5288,99.04,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,D,Declined,A,Unsecure,Y,796,CP7SAVZEBU2Y0OY,Safaricom M-Pesa,5732,Electronics Stores,TOKYO,DE,ET3 7KH,954201,AUVA7SSZ,10.132.133.248,KHZTGBIBF57J2XI3,2000,2023-01-02,2024-10-26,2023-12-22,2024-10-09,1,Digital Wallet
8296AJSH2068YPSR,2025-04-19 23:18:55,865822587,453900******1273,40.81,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,A,Approved,A,,N,199,3GU7GKL53YGFPQX,Turkish Airlines,4511,Airlines,PARIS,AE,DT0 0JC,824500,1XBIDFWA,10.4.207.147,8D0MZHRUPFLFCYWE,1000,2023-04-16,2024-07-11,2023-10-31,2023-04-16,0,
9041RFWK8811CCYJ,2025-06-28 13:21:17,339001431,453900******4866,33.25,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,,N,948,RNJ622592FFQ293,Aldi,5411,Grocery Stores,DUBAI,EG,YH0 9EK,737205,RR9VWE77,10.196.48.218,PRTT3NUPUY0ZIA9A,20000,2023-05-17,2023-04-23,2023-03-03,2023-12-24,0,
1899GVBD9730ZJSR,2025-03-15 07:47:40,451112084,453900******7415,27.45,05,Chip & PIN,90,Mag Stripe,PS,Settlement / Posting,D,Declined,A,,N,464,2ZKF5B1SA3Y5T37,FastRemit,6011,ATM Cash Disbursements,SINGAPORE,HK,LE9 5ZD,954201,OCO39VCY,10.244.111.231,LX3F2XHDCV4BKTCV,7500,2023-07-12,2024-07-18,2023-07-26,2024-10-15,0,
9557BIYA3231TSZS,2025-03-19 21:49:22,385570748,453900******0160,10.67,07,Contactless,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,N,,Y,836,YFZ9S9VS1QEKW7B,Steam Store,7995,Betting & Gambling,SYDNEY,SG,FP0 1QM,442211,A1L526RQ,10.86.229.58,7FKNDG1JRJ5XFEUB,7500,2024-02-15,2024-02-23,2025-05-27,2024-09-26,0,
5630KLWZ0907SOEC,2025-05-12 23:27:21,130340469,453900******4079,23.65,05,Chip & PIN,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,N,76,L9RZRKBFQXLBVN7,Coinbase,5541,Service Stations,SYDNEY,IR,FF0 7KG,954201,DCOKZ5SY,10.132.214.68,GB6P8KH7RT28P6U3,5000,2023-03-21,2025-01-10,2024-11-14,2024-08-15,0,
1418CZKN0481LZCF,2025-04-06 10:32:41,451339950,453900******8085,25.17,90,Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,A,,N,433,OMTS1EGPGVTN4YP,Facebook Ads,5411,Grocery Stores,DUBAI,IE,ZU1 6QK,601912,0WTWS3Y4,10.108.122.95,IQNHQE86O3Z0ANIK,7500,2023-11-11,2025-05-08,2025-03-25,2024-02-29,0,
0785TIEO4536KBYL,2025-05-15 19:27:01,919540856,453900******7862,17.43,81,Electronic Commerce,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,N,Secure,Y,36,PWVBZ7CN0EQWMI6,Revolut,5411,Grocery Stores,NEW YORK,SA,VS8 3GB,824500,7WWUDQVD,10.144.158.254,JGC46HD2ORWHP6WQ,3000,2023-07-04,2023-11-02,2023-01-11,2023-07-02,0,
4651TYFA0518CFIF,2025-03-25 13:54:24,249352745,453900******3116,29.11,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,D,Declined,Y,Unsecure,N,179,28R5P03WVPUNWCG,PayPal,5541,Service Stations,TOKYO,KR,PH8 6ZJ,824500,E3PGIHNF,10.160.255.248,ELALQ26UNVSDKV54,2000,2024-08-10,2024-10-23,2024-03-07,2024-11-29,0,
1849KDEI3526WZXH,2025-05-18 05:14:03,055304843,453900******3307,45.75,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,Y,,N,723,9RX647DI3E950ID,Origin EA,4829,Money Transfer,DUBLIN,SA,ZY8 2UC,737205,CLW3JGEQ,10.64.168.233,LFV46WYSIRRK1RD1,2000,2023-12-28,2024-07-25,2025-05-05,2025-06-12,0,
9002VECF5587ILEN,2025-03-26 06:07:33,239857121,453900******3861,149.75,07,Contactless,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,925,QJRTMETMHOPMPNB,Betfred,7995,Betting & Gambling,SYDNEY,CN,HK5 5ML,776655,BIDE6UIT,10.141.9.6,IWZOD05JH2MKV0DS,20000,2025-01-26,2023-11-09,2025-05-23,2024-12-05,0,
1810MIEG0685ZPMG,2025-03-22 05:46:32,006225770,453900******8343,38.08,90,Mag Stripe,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,A,,N,479,AMZ6146VEY0A94X,BestBuy,5732,Electronics Stores,DUBLIN,PK,AP6 4FC,601912,W85Y6Q8S,10.135.214.159,6MLV8JGUZ4E2U2MD,1000,2024-05-25,2024-12-02,2023-05-31,2024-04-22,0,
6327ABHP0346AGJH,2025-06-06 11:27:28,671029150,453900******2438,40.69,01,Manual Entry,81,eCommerce,PS,Settlement / Posting,D,Declined,N,,Y,924,JKLUYLUYHETKDUW,B&Q,5691,Clothing Stores,BERLIN,KE,UV0 5SN,776655,ZQPPOAU8,10.215.130.165,DF62UNW65B4EYQ1S,1000,2023-03-28,2023-02-26,2023-10-04,2025-04-29,0,
8568DPNS7559DXQE,2025-06-30 23:48:29,390461061,453900******0248,31.2,10,Card On File,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Y,Secure,Y,317,O934T3Y4WPWG3XG,Roblox,1520,Contractors & Construction,TOKYO,CN,MH6 9MR,601912,N2Q3FKEO,10.155.3.144,BXXQ6MF5QAFS4H6S,2000,2023-06-28,2024-11-02,2023-06-05,2023-12-27,0,
2733XQJM6597NDIY,2025-05-07 14:14:28,580072646,453900******3279,7.13,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,755,61PCWE4C1V47LZN,NatWest Fees,5732,Electronics Stores,DUBAI,QA,FG4 2FE,442211,T2DA8DBF,10.2.174.84,MOTCG06XR3URMWUE,2000,2024-03-25,2024-03-13,2024-10-02,2024-01-21,0,
1405AVHV3381HNGN,2025-06-27 16:37:08,530614920,453900******3237,32.42,10,Card On File,05,Chip & PIN,AU,Authorisation Request,A,Approved,Z,Unsecure,N,956,16CR3UV43MCO075,Garuda Indonesia,5691,Clothing Stores,BERLIN,MY,SC4 2JM,442211,48AB13T4,10.9.67.186,TB1ZPPEP69NGPCIV,5000,2024-02-27,2025-02-04,2025-02-09,2025-04-07,0,
0110JRGH6410GOMT,2025-05-09 07:32:46,884335828,453900******3513,34.75,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,NA,Secure,N,296,C64SKTE02BIP18A,N26 Bank,4829,Money Transfer,LONDON,MY,HJ8 0HP,601912,ANPINXTX,10.16.7.90,TMAV6763V1M3PP00,1000,2025-04-06,2023-04-22,2024-07-20,2024-02-02,0,
4772YMZG9262ZUHO,2025-03-08 11:55:04,636786153,453900******2144,237.6,01,Manual Entry,81,eCommerce,PS,Settlement / Posting,A,Approved,NA,,N,663,4HC7JVLCG1J5EWF,Marks & Spencer,6011,ATM Cash Disbursements,LONDON,HK,CB6 8PB,776655,I899A44T,10.22.231.64,VMCPSILN3OX5FL2M,15000,2024-10-29,2024-01-19,2024-04-26,2023-10-29,0,
2151FIST7793PRDT,2025-03-16 05:34:48,999596751,453900******8766,28.39,05,Chip & PIN,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,942,II1NQ0EI05NMS6X,Next Retail,5411,Grocery Stores,NEW YORK,RU,UF8 9YG,601912,YXV2MEOS,10.75.250.229,UW165AEJT70EBPY9,3000,2024-06-11,2025-06-06,2024-06-26,2024-02-02,0,
6223VIPC7099XQTL,2025-06-01 15:28:31,777585105,453900******6431,42.15,90,Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,A,Approved,N,,N,359,BSSS7KN18B850PK,WeChat Pay,4511,Airlines,DUBAI,BR,CH1 2LX,737205,7JVDIKDT,10.86.115.211,A68T2A3AH7U0S3KD,2000,2024-03-31,2024-03-18,2024-05-20,2023-09-27,0,
8720EILT6068ACSN,2025-04-06 23:19:19,868060139,453900******6218,141.69,05,Chip & PIN,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,Y,878,40ACUHGPJNVWRXG,Revolut,7995,Betting & Gambling,NEW YORK,TH,RM6 5OH,954201,E51K8LXE,10.237.241.222,8XMOE545VYBJH4OU,10000,2023-09-25,2024-11-22,2023-11-22,2024-02-26,1,Lost & Stolen
9273VIKO1269PIPA,2025-03-05 02:24:56,807975653,453900******1158,13.0,91,Contactless Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,349,OTIA41SS2BKAWYB,Shein,5812,Restaurants,PARIS,KE,RD7 2CB,776655,Z0A0T7DV,10.200.65.100,GVLLSAJHJXQKD8UR,5000,2024-01-27,2023-01-18,2024-05-23,2025-01-15,0,
4507LMCI1605FYPC,2025-05-18 07:01:30,647527233,453900******1354,82.62,90,Mag Stripe,81,eCommerce,AU,Authorisation Request,D,Declined,NA,,N,568,R8IQRT007PCEASE,Primark,7995,Betting & Gambling,TORONTO,ES,BL1 8MT,881122,PAE9Z5JL,10.190.70.134,UFKY28NVQHL097FZ,20000,2023-01-11,2023-11-22,2024-03-02,2023-07-03,0,
1040QPBQ8301HXLS,2025-05-11 07:37:28,642560172,453900******2175,60.43,10,Card On File,07,Contactless,PS,Settlement / Posting,D,Declined,NA,Secure,N,836,0W6HAIH7WFRAC8E,Rappi,5812,Restaurants,TORONTO,EG,RI5 1OJ,601912,ZM4LCVHF,10.142.51.131,Z4UR2YUPMANQY0HU,5000,2024-01-27,2024-01-19,2023-07-03,2025-02-04,0,
5030JGXP0240SGQZ,2025-03-06 21:47:51,899644878,453900******0081,62.35,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,Y,,Y,67,PZL4J4X0LY66G9Z,Coinbase,5541,Service Stations,TOKYO,GB,YK8 6BV,881122,FJGBVYOW,10.1.166.160,LUEQ4D7D7GDLWAGA,10000,2024-04-16,2023-03-25,2025-06-17,2025-01-11,0,
3322OKVH1924CJJU,2025-06-10 13:33:20,468083527,453900******3872,16.0,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,A,Approved,Z,,Y,274,HJ7SWRQLUX6LDM6,Uber,5732,Electronics Stores,SYDNEY,IR,IQ1 9HM,954201,1PWVZ0RI,10.191.22.1,VROB7I77DPJUVFFK,5000,2024-08-04,2025-02-08,2023-05-23,2023-05-14,0,
8410DWHC2202RVJM,2025-05-06 22:28:25,053243429,453900******3393,101.72,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,D,Declined,NA,Secure,N,621,OCR0VHV1NM3V16X,Target,5812,Restaurants,TORONTO,CN,BH0 3ED,737205,N3B8PFY4,10.238.10.89,3M0XO3FESYAXYPBP,2000,2024-09-10,2025-04-06,2025-04-01,2024-04-06,0,
9114TWCA9725PWLM,2025-03-08 17:41:18,143862328,453900******5130,10.79,OT,Other,90,Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,Y,375,0TOGTEFR6MQW767,Glovo,5691,Clothing Stores,TOKYO,CO,LB3 1ZQ,824500,N9C70PA8,10.131.130.228,Z0C682U9WT2YBUH7,7500,2025-02-03,2024-12-06,2025-03-07,2023-07-10,0,
6240KDGP9320IBHS,2025-05-29 10:45:26,563390334,453900******4726,52.96,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,D,Declined,A,Secure,Y,656,R9C0TK1QQFVWUO1,Zalando,4511,Airlines,SINGAPORE,QA,TZ3 5JY,824500,DH9UGF10,10.205.95.36,TMH6K1WXYWWSTIO1,7500,2025-04-25,2024-04-05,2023-06-10,2025-06-13,0,
8766CPKK1026NCOK,2025-03-05 10:24:44,325403786,453900******5881,191.02,01,Manual Entry,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,493,77LK6HQIV929SEV,CashApp,5691,Clothing Stores,BERLIN,SG,MZ0 0RW,601912,5CPJZE1X,10.12.37.11,P3C330BO7WP2D41U,2000,2025-01-09,2023-06-23,2024-01-11,2024-02-27,0,
2060XMGG2476OPTD,2025-04-26 00:10:59,085737537,453900******6181,14.99,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,Y,38,4UFANS5SR69XVSS,Betfred,6011,ATM Cash Disbursements,TORONTO,NZ,WM4 3RB,954201,LIK22XMQ,10.6.63.46,442SIHXODLCTT058,1000,2024-04-02,2024-08-03,2024-06-19,2023-09-11,0,
6406OCEV0950FPPM,2025-06-13 06:17:31,807044405,453900******5204,21.05,05,Chip & PIN,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,NA,,Y,613,3WQA1VRGSS8K5IJ,Screwfix,4829,Money Transfer,TOKYO,PH,QC7 1AX,881122,QFCPK7PW,10.93.133.11,GDILK1QY7HYLGOGF,3000,2023-11-30,2024-06-12,2024-04-30,2024-10-31,0,
9483DIJT4434TKZJ,2025-03-28 04:07:20,970727233,453900******7351,35.86,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Z,,N,119,CF07V882O8ZI9VC,Ryanair,4829,Money Transfer,DUBLIN,MY,NL2 4WB,442211,035VUUPL,10.133.124.250,U3YF15Z08N10HLIN,5000,2024-11-24,2024-12-21,2023-09-23,2023-09-19,0,
